gen_n5000_d10.in,clustering_z1,grid_hashing 60042651f648e052,73,2381.9936,13.511949062347412
gen_n5000_d10.in,clustering_z1,face_hashing 60042651f648e052,70,2455.4808,6.850916624069214
gen_n10000_d2.in,clustering_z1,grid_hashing 60042651f648e052,92,1584.6080,12.004992485046387
gen_n10000_d2.in,clustering_z1,face_hashing 60042651f648e052,98,1573.2132,9.816112518310547
gen_n10000_d5.in,clustering_z1,grid_hashing 60042651f648e052,98,3541.0175,13.907952308654785
gen_n10000_d5.in,clustering_z1,face_hashing 60042651f648e052,100,2895.2976,10.746666193008423
gen_n10000_d10.in,clustering_z1,grid_hashing 60042651f648e052,100,4514.3921,28.69177556037903
gen_n10000_d10.in,clustering_z1,face_hashing 60042651f648e052,100,4590.7765,11.294495582580566
gen_n50000_d2.in,clustering_z1,grid_hashing 60042651f648e052,196,7311.6353,67.43086457252502
gen_n50000_d2.in,clustering_z1,face_hashing 60042651f648e052,187,7201.3079,67.12213444709778
gen_n50000_d5.in,clustering_z1,grid_hashing 60042651f648e052,222,14917.3211,94.18164587020874
gen_n50000_d5.in,clustering_z1,face_hashing 60042651f648e052,241,13773.8470,69.11149430274963
gen_n50000_d10.in,clustering_z1,grid_hashing 60042651f648e052,224,21773.5118,152.82217574119568
gen_n50000_d10.in,clustering_z1,face_hashing 60042651f648e052,224,21213.9214,69.7326877117157
gen_n100000_d2.in,clustering_z1,grid_hashing 60042651f648e052,336,12284.0916,156.46264481544495
gen_n100000_d2.in,clustering_z1,face_hashing 60042651f648e052,321,12912.6195,137.39199113845825
gen_n100000_d5.in,clustering_z1,grid_hashing 60042651f648e052,334,30463.8339,183.716326713562
gen_n100000_d5.in,clustering_z1,face_hashing 60042651f648e052,333,27491.7342,151.3574538230896
gen_n100000_d10.in,clustering_z1,grid_hashing 60042651f648e052,316,42775.9795,300.15687346458435
gen_n100000_d10.in,clustering_z1,face_hashing 60042651f648e052,316,41528.5904,147.8993136882782
gen_n500000_d2.in,clustering_z1,grid_hashing 60042651f648e052,767,53017.2211,1051.8624181747437
gen_n500000_d2.in,clustering_z1,face_hashing 60042651f648e052,515,59975.8529,974.7149152755737
gen_n500000_d5.in,clustering_z1,grid_hashing 60042651f648e052,728,138423.6909,1299.4355747699738
gen_n500000_d5.in,clustering_z1,face_hashing 60042651f648e052,725,142653.3385,1042.2141542434692
gen_n500000_d10.in,clustering_z1,grid_hashing 60042651f648e052,748,204741.1157,1943.8045291900635
gen_n500000_d10.in,clustering_z1,face_hashing 60042651f648e052,756,203051.6386,1174.5796611309052
gen_n1000000_d2.in,clustering_z1,grid_hashing 60042651f648e052,1028,92394.3651,3252.341332435608
gen_n1000000_d2.in,clustering_z1,face_hashing 60042651f648e052,1026,94133.7681,3056.5871455669403
gen_n1000000_d5.in,clustering_z1,grid_hashing 60042651f648e052,984,302105.6921,3791.9140105247498
gen_n1000000_d5.in,clustering_z1,face_hashing 60042651f648e052,997,274076.1634,3152.9627492427826
gen_n1000000_d10.in,clustering_z1,grid_hashing 60042651f648e052,1039,427075.8554,5258.721760511398
gen_n1000000_d10.in,clustering_z1,face_hashing 60042651f648e052,1044,407482.4386,3432.776379108429
maas_imdb.in,clustering_z1,grid_hashing 60042651f648e052,173,79271.1194,3624.5598459243774
maas_imdb.in,clustering_z1,face_hashing 60042651f648e052,199,82038.1459,317.3750216960907
